,Unnamed: 0,strain,gisaid_epi_isl,date,length,age,sex,pangolin_lineage,virusType
4016,2513,hCoV-19/USA/MO-UMGC-8241/2021,EPI_ISL_3489283,2021-08-03,29766.0,unknown,unknown,AY.39,delta
4017,2514,hCoV-19/USA/MO-UMGC-8250/2021,EPI_ISL_3489295,2021-08-03,29769.0,unknown,unknown,AY.44,delta
4018,2515,hCoV-19/USA/MO-UMGC-8254/2021,EPI_ISL_3489302,2021-07-29,29775.0,unknown,unknown,AY.44,delta
4019,2516,hCoV-19/USA/MO-UMGC-8256/2021,EPI_ISL_3489305,2021-08-04,29766.0,unknown,unknown,AY.3,delta
4020,2517,hCoV-19/USA/MO-UMGC-8257/2021,EPI_ISL_3489307,2021-08-04,29478.0,unknown,unknown,AY.44,delta
4021,2518,hCoV-19/USA/MO-UMGC-8262/2021,EPI_ISL_3489314,2021-08-04,29769.0,unknown,unknown,AY.3,delta
4022,2519,hCoV-19/USA/MO-UMGC-8264/2021,EPI_ISL_3489317,2021-08-04,29775.0,unknown,unknown,AY.103,delta
4023,2520,hCoV-19/USA/MO-CDC-ASC210111876/2021,EPI_ISL_3321464,2021-07-05,29681.0,24,Female,AY.3,delta
4024,2521,hCoV-19/USA/MO-CDC-ASC210156967/2021,EPI_ISL_3321545,2021-07-15,29823.0,25,Male,B.1.617.2,delta
4025,2522,hCoV-19/USA/MO-CDC-ASC210156976/2021,EPI_ISL_3321551,2021-07-15,29689.0,53,Female,AY.3,delta
4026,2523,hCoV-19/USA/MO-CDC-ASC210157918/2021,EPI_ISL_3321589,2021-07-16,29811.0,26,Female,AY.39,delta
4027,2524,hCoV-19/USA/MO-CDC-ASC210114857/2021,EPI_ISL_3321878,2021-07-13,29823.0,58,Female,AY.3,delta
4028,2525,hCoV-19/USA/MO-CDC-ASC210114903/2021,EPI_ISL_3321926,2021-07-12,29823.0,30,Female,AY.103,delta
4029,2526,hCoV-19/USA/MO-CDC-ASC210156809/2021,EPI_ISL_3321371,2021-07-14,29823.0,36,Male,AY.3,delta
4030,2527,hCoV-19/USA/MO-CDC-ASC210115044/2021,EPI_ISL_3322264,2021-07-14,29818.0,22,Male,AY.103,delta
4031,2528,hCoV-19/USA/MO-CDC-ASC210114502/2021,EPI_ISL_3322437,2021-07-11,29823.0,25,Female,AY.2,delta
4032,2529,hCoV-19/USA/MO-CDC-ASC210156789/2021,EPI_ISL_3322111,2021-07-15,29823.0,12,Female,AY.103,delta
4033,2530,hCoV-19/USA/MO-CDC-ASC210115143/2021,EPI_ISL_3322205,2021-07-14,29823.0,34,Male,AY.100,delta
4034,2531,hCoV-19/USA/MO-CDC-ASC210115188/2021,EPI_ISL_3322238,2021-07-15,29800.0,34,Female,AY.3,delta
4035,2532,hCoV-19/USA/MO-CDC-ASC210115192/2021,EPI_ISL_3322241,2021-07-15,29693.0,59,Male,AY.3,delta
4036,2533,hCoV-19/USA/MO-CDC-ASC210115193/2021,EPI_ISL_3322242,2021-07-15,29774.0,30,Female,AY.3,delta
4037,2534,hCoV-19/USA/MO-CDC-ASC210115196/2021,EPI_ISL_3322244,2021-07-15,29823.0,53,Female,AY.103,delta
4038,2535,hCoV-19/USA/MO-CDC-ASC210115040/2021,EPI_ISL_3322263,2021-07-14,29711.0,25,Female,AY.3,delta
4039,2536,hCoV-19/USA/MO-CDC-ASC210115049/2021,EPI_ISL_3322267,2021-07-14,29823.0,39,Female,AY.3,delta
4040,2537,hCoV-19/USA/MO-CDC-ASC210115051/2021,EPI_ISL_3322268,2021-07-14,29823.0,35,Female,AY.44,delta
4041,2538,hCoV-19/USA/MO-CDC-ASC210115008/2021,EPI_ISL_3322616,2021-07-14,29829.0,37,Male,AY.103,delta
4042,2539,hCoV-19/USA/MO-CDC-ASC210156330/2021,EPI_ISL_3322624,2021-07-14,29811.0,12,Male,AY.44,delta
4043,2540,hCoV-19/USA/MO-CDC-ASC210156386/2021,EPI_ISL_3322662,2021-07-14,29686.0,8,Female,AY.3,delta
4044,2541,hCoV-19/USA/MO-CDC-ASC210114467/2021,EPI_ISL_3322044,2021-07-13,29823.0,38,Female,AY.3,delta
4045,2542,hCoV-19/USA/MO-CDC-ASC210156433/2021,EPI_ISL_3322373,2021-07-14,29757.0,32,Female,AY.3,delta
4046,2543,hCoV-19/USA/MO-CDC-ASC210156383/2021,EPI_ISL_3322659,2021-07-14,29823.0,7,Male,AY.3,delta
4047,2544,hCoV-19/USA/MO-CDC-ASC210156161/2021,EPI_ISL_3322863,2021-07-13,29823.0,38,Female,AY.44,delta
4048,2545,hCoV-19/USA/MO-CDC-ASC210156163/2021,EPI_ISL_3322865,2021-07-13,29823.0,11,Female,AY.44,delta
4049,2546,hCoV-19/USA/MO-CDC-ASC210156172/2021,EPI_ISL_3322867,2021-07-13,29823.0,21,Female,AY.44,delta
4050,2547,hCoV-19/USA/MO-CDC-ASC210159419/2021,EPI_ISL_3323528,2021-07-18,29668.0,26,Female,AY.3,delta
4051,2548,hCoV-19/USA/MO-CDC-ASC210158318/2021,EPI_ISL_3323884,2021-07-16,29793.0,56,Female,AY.3,delta
4052,2549,hCoV-19/USA/MO-CDC-ASC210113150/2021,EPI_ISL_3323065,2021-07-12,29811.0,26,Male,AY.103,delta
4053,2550,hCoV-19/USA/MO-CDC-ASC210114280/2021,EPI_ISL_3323339,2021-07-13,29823.0,31,Male,AY.3,delta
4054,2551,hCoV-19/USA/MO-CDC-ASC210158165/2021,EPI_ISL_3323636,2021-07-16,29806.0,52,Male,AY.100,delta
4055,2552,hCoV-19/USA/MO-CDC-ASC210158222/2021,EPI_ISL_3323676,2021-07-17,29805.0,84,Male,AY.3,delta
4056,2553,hCoV-19/USA/MO-CDC-ASC210158223/2021,EPI_ISL_3323677,2021-07-17,29718.0,60,Male,AY.3,delta
4057,2554,hCoV-19/USA/MO-CDC-ASC210157486/2021,EPI_ISL_3323757,2021-07-15,29819.0,59,Female,AY.26,delta
4058,2555,hCoV-19/USA/MO-CDC-ASC210157540/2021,EPI_ISL_3323793,2021-07-15,29745.0,47,Male,AY.3,delta
4059,2556,hCoV-19/USA/MO-CDC-ASC210157542/2021,EPI_ISL_3323794,2021-07-15,29693.0,49,Female,AY.3,delta
4060,2557,hCoV-19/USA/MO-CDC-ASC210158655/2021,EPI_ISL_3323996,2021-07-18,29823.0,35,Male,AY.103,delta
4061,2558,hCoV-19/USA/MO-CDC-ASC210158658/2021,EPI_ISL_3323998,2021-07-17,29823.0,56,Male,AY.3,delta
4062,2559,hCoV-19/USA/MO-CDC-ASC210158659/2021,EPI_ISL_3323999,2021-07-18,29813.0,3,Female,AY.44,delta
4063,2560,hCoV-19/USA/MO-CDC-ASC210158661/2021,EPI_ISL_3324001,2021-07-18,29818.0,33,Female,AY.100,delta
4064,2561,hCoV-19/USA/MO-CDC-ASC210158652/2021,EPI_ISL_3323994,2021-07-18,29818.0,25,Male,AY.100,delta
4065,2562,hCoV-19/USA/MO-CDC-ASC210158656/2021,EPI_ISL_3323997,2021-07-18,29818.0,36,Male,AY.100,delta
4066,2563,hCoV-19/USA/MO-CDC-ASC210114352/2021,EPI_ISL_3323167,2021-07-13,29815.0,63,Female,AY.3,delta
4067,2564,hCoV-19/USA/MO-CDC-ASC210114332/2021,EPI_ISL_3323152,2021-07-13,29823.0,33,Male,AY.103,delta
4068,2565,hCoV-19/USA/MO-CDC-ASC210114337/2021,EPI_ISL_3323156,2021-07-13,29823.0,14,Male,AY.103,delta
4069,2566,hCoV-19/USA/MO-CDC-ASC210113064/2021,EPI_ISL_3322997,2021-07-11,29643.0,54,Male,AY.3,delta
4070,2567,hCoV-19/USA/MO-CDC-ASC210113065/2021,EPI_ISL_3322998,2021-07-11,29823.0,19,Male,AY.3,delta
4071,2568,hCoV-19/USA/MO-CDC-ASC210157098/2021,EPI_ISL_3324098,2021-07-15,29823.0,22,Male,AY.3,delta
4072,2569,hCoV-19/USA/MO-CDC-ASC210157103/2021,EPI_ISL_3324103,2021-07-15,29635.0,23,Male,AY.3,delta
4073,2570,hCoV-19/USA/MO-CDC-ASC210157105/2021,EPI_ISL_3324104,2021-07-15,29818.0,51,Female,AY.103,delta
4074,2571,hCoV-19/USA/MO-CDC-ASC210158764/2021,EPI_ISL_3324186,2021-07-17,29829.0,56,Male,B.1.617.2,delta
4075,2572,hCoV-19/USA/MO-CDC-ASC210160250/2021,EPI_ISL_3324357,2021-07-19,29683.0,4,Male,AY.111,delta
4076,2573,hCoV-19/USA/MO-CDC-ASC210159878/2021,EPI_ISL_3324433,2021-07-17,29823.0,13,Female,AY.44,delta
4077,2574,hCoV-19/USA/MO-CDC-ASC210159117/2021,EPI_ISL_3324493,2021-07-17,29746.0,14,Female,AY.3,delta
4078,2575,hCoV-19/USA/MO-CDC-ASC210159118/2021,EPI_ISL_3324494,2021-07-17,29780.0,26,Female,AY.3,delta
4079,2576,hCoV-19/USA/MO-CDC-ASC210159120/2021,EPI_ISL_3324496,2021-07-17,29798.0,10,Male,AY.3,delta
4080,2577,hCoV-19/USA/MO-CDC-ASC210159125/2021,EPI_ISL_3324498,2021-07-17,29823.0,34,Male,AY.3,delta
4081,2578,hCoV-19/USA/MO-CDC-ASC210159126/2021,EPI_ISL_3324499,2021-07-17,29818.0,41,Male,AY.44,delta
4082,2579,hCoV-19/USA/MO-CDC-ASC210160707/2021,EPI_ISL_3324696,2021-07-18,29823.0,33,Female,AY.103,delta
4083,2580,hCoV-19/USA/MO-CDC-ASC210240344/2021,EPI_ISL_3324856,2021-07-21,29808.0,65,Female,AY.3,delta
4084,2581,hCoV-19/USA/MO-CDC-ASC210161230/2021,EPI_ISL_3324948,2021-07-18,29823.0,50,Male,AY.103,delta
4085,2582,hCoV-19/USA/MO-CDC-ASC210159121/2021,EPI_ISL_3324497,2021-07-18,29693.0,32,Female,AY.3,delta
4086,2583,hCoV-19/USA/MO-CDC-ASC210158873/2021,EPI_ISL_3324069,2021-07-18,29668.0,6,Male,AY.3,delta
4087,2584,hCoV-19/USA/MO-CDC-ASC210240601/2021,EPI_ISL_3324901,2021-07-21,29793.0,9,Female,AY.3,delta
4088,2585,hCoV-19/USA/MO-CDC-ASC210160429/2021,EPI_ISL_3325202,2021-07-19,29818.0,42,Female,AY.103,delta
4089,2586,hCoV-19/USA/MO-CDC-ASC210160672/2021,EPI_ISL_3325308,2021-07-18,29693.0,32,Male,AY.3,delta
4090,2587,hCoV-19/USA/MO-CDC-ASC210160679/2021,EPI_ISL_3325313,2021-07-18,29688.0,70,Male,AY.3,delta
4091,2588,hCoV-19/USA/MO-CDC-LC0102498/2021,EPI_ISL_3325416,2021-07-12,29670.0,60,Male,AY.103,delta
4092,2589,hCoV-19/USA/MO-CDC-ASC210160678/2021,EPI_ISL_3325312,2021-07-18,29823.0,28,Male,AY.3,delta
4093,2590,hCoV-19/USA/MO-CDC-ASC210160676/2021,EPI_ISL_3325311,2021-07-18,29693.0,36,Male,AY.3,delta
4094,2591,hCoV-19/USA/MO-CDC-LC0101434/2021,EPI_ISL_3325533,2021-07-06,29638.0,26,Female,AY.3,delta
4095,2592,hCoV-19/USA/MO-CDC-LC0101433/2021,EPI_ISL_3325535,2021-07-06,29734.0,4,Female,AY.3,delta
4096,2593,hCoV-19/USA/MO-CDC-ASC210159782/2021,EPI_ISL_3325152,2021-07-19,29823.0,25,Female,AY.3,delta
4097,2594,hCoV-19/USA/MO-CDC-LC0101670/2021,EPI_ISL_3325524,2021-07-05,29490.0,35,Male,AY.3,delta
4098,2595,hCoV-19/USA/MO-CDC-LC0101417/2021,EPI_ISL_3325529,2021-07-06,29766.0,47,Male,AY.103,delta
4099,2596,hCoV-19/USA/MO-CDC-LC0101390/2021,EPI_ISL_3325560,2021-07-08,29374.0,79,Female,AY.103,delta
4100,2597,hCoV-19/USA/MO-CDC-LC0102010/2021,EPI_ISL_3326296,2021-07-07,29767.0,29,Female,AY.3,delta
4101,2598,hCoV-19/USA/MO-CDC-LC0101983/2021,EPI_ISL_3326366,2021-07-07,29670.0,23,Male,AY.103,delta
4102,2599,hCoV-19/USA/MO-CDC-LC0101995/2021,EPI_ISL_3326372,2021-07-07,29703.0,49,Male,AY.103,delta
4103,2600,hCoV-19/USA/MO-CDC-LC0101996/2021,EPI_ISL_3326461,2021-07-09,29638.0,31,Male,AY.103,delta
4104,2601,hCoV-19/USA/MO-CDC-LC0102153/2021,EPI_ISL_3326479,2021-07-08,29670.0,49,Male,AY.103,delta
4105,2602,hCoV-19/USA/MO-CDC-LC0102297/2021,EPI_ISL_3326589,2021-07-09,29733.0,19,Female,AY.3,delta
4106,2603,hCoV-19/USA/MO-CDC-LC0102272/2021,EPI_ISL_3326453,2021-07-09,29733.0,57,Female,AY.26,delta
4107,2604,hCoV-19/USA/MO-CDC-LC0102263/2021,EPI_ISL_3326356,2021-07-08,29725.0,64,Female,B.1.617.2,delta
4108,2605,hCoV-19/USA/MO-CDC-LC0101982/2021,EPI_ISL_3326358,2021-07-07,29430.0,13,Female,AY.3,delta
4109,2606,hCoV-19/USA/MO-CDC-LC0102066/2021,EPI_ISL_3326459,2021-07-09,29372.0,62,Male,AY.3,delta
4110,2607,hCoV-19/USA/MO-CDC-LC0105390/2021,EPI_ISL_3327261,2021-07-12,29638.0,25,Male,AY.54,delta
4111,2608,hCoV-19/USA/MO-CDC-LC0101049/2021,EPI_ISL_3328062,2021-07-10,29767.0,23,Female,AY.3,delta
4112,2609,hCoV-19/USA/MO-CDC-LC0100663/2021,EPI_ISL_3328191,2021-07-14,29795.0,22,Female,AY.103,delta
4113,2610,hCoV-19/USA/MO-S21WGS2964/2021,EPI_ISL_3330016,2021-07-22,29724.0,36,Male,AY.103,delta
4114,2611,hCoV-19/USA/MO-QDX-26988456/2021,EPI_ISL_3330734,2021-07-19,29769.0,34,Male,AY.103,delta
4115,2612,hCoV-19/USA/MO-CDC-QDX26947373/2021,EPI_ISL_3330850,2021-07-18,29769.0,42,Male,AY.3,delta
4116,2613,hCoV-19/USA/MO-CDC-QDX26988438/2021,EPI_ISL_3330921,2021-07-19,29769.0,44,Male,AY.44,delta
4117,2614,hCoV-19/USA/MO-CDC-QDX26947400/2021,EPI_ISL_3330948,2021-07-18,29769.0,18,Male,AY.103,delta
4118,2615,hCoV-19/USA/MO-CDC-QDX26947383/2021,EPI_ISL_3330953,2021-07-18,29768.0,18,Male,AY.44,delta
4119,2616,hCoV-19/USA/MO-CDC-QDX26947396/2021,EPI_ISL_3331118,2021-07-18,29769.0,36,Female,AY.3,delta
4120,2617,hCoV-19/USA/MO-CDC-QDX26988458/2021,EPI_ISL_3331122,2021-07-19,29769.0,11,Male,AY.44,delta
4121,2618,hCoV-19/USA/MO-CDC-QDX26947369/2021,EPI_ISL_3331013,2021-07-18,29769.0,32,Male,AY.103,delta
4122,2619,hCoV-19/USA/MO-CDC-QDX26947370/2021,EPI_ISL_3331092,2021-07-18,29769.0,27,Female,AY.3,delta
4123,2620,hCoV-19/USA/MO-CDC-QDX26988439/2021,EPI_ISL_3330913,2021-07-19,29769.0,28,Male,AY.44,delta
4124,2621,hCoV-19/USA/MO-CDC-QDX26988444/2021,EPI_ISL_3331135,2021-07-19,29769.0,39,Male,AY.44,delta
4125,2622,hCoV-19/USA/MO-CDC-QDX26947389/2021,EPI_ISL_3331060,2021-07-18,29769.0,24,Male,AY.103,delta
4126,2623,hCoV-19/USA/MO-CDC-QDX26947404/2021,EPI_ISL_3331177,2021-07-18,29769.0,27,Female,AY.103,delta
4127,2624,hCoV-19/USA/MO-CDC-QDX26988455/2021,EPI_ISL_3331165,2021-07-19,29769.0,55,Female,AY.3,delta
4128,2625,hCoV-19/USA/MO-CDC-QDX26988445/2021,EPI_ISL_3331044,2021-07-19,29760.0,14,Male,AY.49,delta
4129,2626,hCoV-19/USA/MO-CDC-QDX26903269/2021,EPI_ISL_3331043,2021-07-17,29769.0,0,unknown,AY.103,delta
4130,2627,hCoV-19/USA/MO-CDC-QDX26988449/2021,EPI_ISL_3331119,2021-07-19,29763.0,16,Male,AY.44,delta
4131,2628,hCoV-19/USA/MO-CDC-QDX26947375/2021,EPI_ISL_3331114,2021-07-18,29769.0,38,Male,AY.100,delta
4132,2629,hCoV-19/USA/MO-CDC-QDX26947371/2021,EPI_ISL_3330975,2021-07-18,29769.0,65,Female,AY.103,delta
4133,2630,hCoV-19/USA/MO-CDC-QDX26988459/2021,EPI_ISL_3330978,2021-07-18,29769.0,45,Male,AY.3,delta
4134,2631,hCoV-19/USA/MO-CDC-QDX26988447/2021,EPI_ISL_3331215,2021-07-19,29769.0,38,Male,AY.103,delta
4135,2632,hCoV-19/USA/MO-CDC-QDX26947398/2021,EPI_ISL_3331226,2021-07-18,29769.0,41,Male,AY.103,delta
4136,2633,hCoV-19/USA/MO-CDC-QDX26988448/2021,EPI_ISL_3331213,2021-07-19,29769.0,66,Female,AY.100,delta
4137,2634,hCoV-19/USA/MO-CDC-QDX26988446/2021,EPI_ISL_3331196,2021-07-19,29769.0,32,Male,AY.3,delta
4138,2635,hCoV-19/USA/un-SRL_329881009/2021,EPI_ISL_3332305,2021-07-28,29823.0,15,Male,AY.44,delta
4139,2636,hCoV-19/USA/MO-UMGC-5732/2021,EPI_ISL_3368709,2021-07-25,29775.0,unknown,unknown,AY.3,delta
4140,2637,hCoV-19/USA/MO-UMGC-5771/2021,EPI_ISL_3368744,2021-07-22,29775.0,unknown,unknown,AY.3,delta
4141,2638,hCoV-19/USA/MO-UMGC-5642/2021,EPI_ISL_3368653,2021-07-24,29766.0,unknown,unknown,AY.103,delta
4142,2639,hCoV-19/USA/MO-MSPHL-003298/2021,EPI_ISL_3235434,2021-07-26,29787.0,unknown,unknown,AY.103,delta
4143,2640,hCoV-19/USA/MO-MSPHL-003303/2021,EPI_ISL_3235439,2021-07-26,29784.0,unknown,unknown,AY.103,delta
4144,2641,hCoV-19/USA/MO-MSPHL-003289/2021,EPI_ISL_3235426,2021-07-22,29783.0,unknown,unknown,AY.3,delta
4145,2642,hCoV-19/USA/MO-MSPHL-003213/2021,EPI_ISL_3235511,2021-07-20,29784.0,unknown,unknown,AY.103,delta
4146,2643,hCoV-19/USA/MO-MSPHL-003220/2021,EPI_ISL_3235518,2021-07-22,29643.0,unknown,unknown,AY.3,delta
4147,2644,hCoV-19/USA/MO-MSPHL-003294/2021,EPI_ISL_3235431,2021-07-26,29690.0,unknown,unknown,AY.3,delta
4148,2645,hCoV-19/USA/MO-MSPHL-003306/2021,EPI_ISL_3235442,2021-07-25,29789.0,unknown,unknown,AY.44,delta
4149,2646,hCoV-19/USA/MO-MSPHL-003308/2021,EPI_ISL_3235444,2021-07-22,29789.0,unknown,unknown,AY.119,delta
4150,2647,hCoV-19/USA/MO-MSPHL-003309/2021,EPI_ISL_3235445,2021-07-22,29777.0,unknown,unknown,AY.3,delta
4151,2648,hCoV-19/USA/MO-MSPHL-003310/2021,EPI_ISL_3235446,2021-07-25,29755.0,unknown,unknown,AY.3,delta
4152,2649,hCoV-19/USA/MO-MSPHL-003148/2021,EPI_ISL_3235449,2021-07-19,29769.0,unknown,unknown,AY.39,delta
4153,2650,hCoV-19/USA/MO-MSPHL-003149/2021,EPI_ISL_3235450,2021-07-20,29790.0,unknown,unknown,AY.103,delta
4154,2651,hCoV-19/USA/MO-MSPHL-003150/2021,EPI_ISL_3235451,2021-07-20,29790.0,unknown,unknown,AY.103,delta
4155,2652,hCoV-19/USA/MO-MSPHL-003151/2021,EPI_ISL_3235452,2021-07-20,29784.0,unknown,unknown,AY.103,delta
4156,2653,hCoV-19/USA/MO-MSPHL-003156/2021,EPI_ISL_3235456,2021-07-16,29784.0,unknown,unknown,AY.103,delta
4157,2654,hCoV-19/USA/MO-MSPHL-003161/2021,EPI_ISL_3235461,2021-07-19,29784.0,unknown,unknown,AY.103,delta
4158,2655,hCoV-19/USA/MO-MSPHL-003168/2021,EPI_ISL_3235468,2021-07-20,29650.0,unknown,unknown,AY.3,delta
4159,2656,hCoV-19/USA/MO-MSPHL-003170/2021,EPI_ISL_3235470,2021-07-12,29783.0,unknown,unknown,AY.103,delta
4160,2657,hCoV-19/USA/MO-MSPHL-003171/2021,EPI_ISL_3235471,2021-07-07,29784.0,unknown,unknown,AY.103,delta
4161,2658,hCoV-19/USA/MO-MSPHL-003178/2021,EPI_ISL_3235478,2021-07-19,29783.0,unknown,unknown,AY.3,delta
4162,2659,hCoV-19/USA/MO-MSPHL-003181/2021,EPI_ISL_3235481,2021-07-19,29784.0,unknown,unknown,AY.103,delta
4163,2660,hCoV-19/USA/MO-MSPHL-003184/2021,EPI_ISL_3235484,2021-07-21,29616.0,unknown,unknown,AY.3,delta
4164,2661,hCoV-19/USA/MO-MSPHL-003185/2021,EPI_ISL_3235485,2021-07-20,29790.0,unknown,unknown,AY.103,delta
4165,2662,hCoV-19/USA/MO-MSPHL-003186/2021,EPI_ISL_3235486,2021-07-14,29574.0,unknown,unknown,AY.3,delta
4166,2663,hCoV-19/USA/MO-MSPHL-003188/2021,EPI_ISL_3235487,2021-07-15,29647.0,unknown,unknown,AY.3,delta
4167,2664,hCoV-19/USA/MO-MSPHL-003190/2021,EPI_ISL_3235489,2021-07-15,29583.0,unknown,unknown,AY.3,delta
4168,2665,hCoV-19/USA/MO-MSPHL-003191/2021,EPI_ISL_3235490,2021-07-16,29616.0,unknown,unknown,AY.103,delta
4169,2666,hCoV-19/USA/MO-MSPHL-003192/2021,EPI_ISL_3235491,2021-07-19,29784.0,unknown,unknown,AY.3,delta
4170,2667,hCoV-19/USA/MO-MSPHL-003193/2021,EPI_ISL_3235492,2021-07-17,29696.0,unknown,unknown,AY.3,delta
4171,2668,hCoV-19/USA/MO-MSPHL-003194/2021,EPI_ISL_3235493,2021-07-16,29699.0,unknown,unknown,AY.3,delta
4172,2669,hCoV-19/USA/MO-MSPHL-003198/2021,EPI_ISL_3235497,2021-07-19,29784.0,unknown,unknown,AY.103,delta
4173,2670,hCoV-19/USA/MO-MSPHL-003201/2021,EPI_ISL_3235500,2021-07-19,29647.0,unknown,unknown,AY.103,delta
4174,2671,hCoV-19/USA/MO-MSPHL-003202/2021,EPI_ISL_3235501,2021-07-20,29562.0,unknown,unknown,AY.3,delta
4175,2672,hCoV-19/USA/MO-MSPHL-003203/2021,EPI_ISL_3235502,2021-07-20,29751.0,unknown,unknown,AY.3,delta
4176,2673,hCoV-19/USA/MO-MSPHL-003204/2021,EPI_ISL_3235503,2021-07-20,29784.0,unknown,unknown,AY.103,delta
4177,2674,hCoV-19/USA/MO-MSPHL-003205/2021,EPI_ISL_3235504,2021-07-20,29723.0,unknown,unknown,AY.3,delta
4178,2675,hCoV-19/USA/MO-MSPHL-003206/2021,EPI_ISL_3235505,2021-07-20,29784.0,unknown,unknown,AY.103,delta
4179,2676,hCoV-19/USA/MO-MSPHL-003212/2021,EPI_ISL_3235510,2021-07-20,29784.0,unknown,unknown,AY.103,delta
4180,2677,hCoV-19/USA/MO-MSPHL-003214/2021,EPI_ISL_3235512,2021-07-20,29609.0,unknown,unknown,AY.3,delta
4181,2678,hCoV-19/USA/MO-MSPHL-003215/2021,EPI_ISL_3235513,2021-07-22,29784.0,unknown,unknown,AY.103,delta
4182,2679,hCoV-19/USA/MO-MSPHL-003217/2021,EPI_ISL_3235515,2021-07-19,29783.0,unknown,unknown,AY.39,delta
4183,2680,hCoV-19/USA/MO-MSPHL-003224/2021,EPI_ISL_3235522,2021-07-22,29790.0,unknown,unknown,AY.103,delta
4184,2681,hCoV-19/USA/MO-MSPHL-003230/2021,EPI_ISL_3235528,2021-07-20,29699.0,unknown,unknown,AY.3,delta
4185,2682,hCoV-19/USA/MO-UMGC-7514/2021,EPI_ISL_3342766,2021-07-26,29487.0,unknown,unknown,AY.3,delta
4186,2683,hCoV-19/USA/MO-UMGC-7472/2021,EPI_ISL_3342745,2021-07-28,29642.0,unknown,unknown,AY.3,delta
4187,2684,hCoV-19/USA/MO-UMGC-7495/2021,EPI_ISL_3342758,2021-07-27,29487.0,unknown,unknown,AY.3,delta
4188,2685,hCoV-19/USA/MO-UMGC-7498/2021,EPI_ISL_3342759,2021-07-30,29487.0,unknown,unknown,AY.44,delta
4189,2686,hCoV-19/USA/MO-UMGC-7501/2021,EPI_ISL_3342760,2021-07-30,29487.0,unknown,unknown,AY.75,delta
4190,2687,hCoV-19/USA/MO-UMGC-7477/2021,EPI_ISL_3342748,2021-07-29,29487.0,unknown,unknown,AY.3,delta
4191,2688,hCoV-19/USA/MO-UMGC-7215/2021,EPI_ISL_3346684,2021-07-30,29769.0,unknown,unknown,AY.3,delta
4192,2689,hCoV-19/USA/MO-UMGC-7290/2021,EPI_ISL_3346710,2021-07-29,29769.0,unknown,unknown,AY.26,delta
4193,2690,hCoV-19/USA/MO-UMGC-7398/2021,EPI_ISL_3346805,2021-07-27,29769.0,unknown,unknown,AY.3,delta
4194,2691,hCoV-19/USA/MO-UMGC-7116/2021,EPI_ISL_3346643,2021-08-01,29775.0,unknown,unknown,AY.3,delta
4195,2692,hCoV-19/USA/MO-UMGC-7123/2021,EPI_ISL_3346831,2021-07-28,29769.0,unknown,unknown,AY.44,delta
4196,2693,hCoV-19/USA/MO-UMGC-7100/2021,EPI_ISL_3346628,2021-08-01,29775.0,unknown,unknown,AY.103,delta
4197,2694,hCoV-19/USA/MO-UMGC-7103/2021,EPI_ISL_3346631,2021-07-27,29509.0,unknown,unknown,AY.103,delta
4198,2695,hCoV-19/USA/MO-UMGC-7157/2021,EPI_ISL_3346660,2021-08-01,29775.0,unknown,unknown,AY.103,delta
4199,2696,hCoV-19/USA/MO-UMGC-7162/2021,EPI_ISL_3346663,2021-07-28,29775.0,unknown,unknown,AY.44,delta
4200,2697,hCoV-19/USA/MO-UMGC-7223/2021,EPI_ISL_3346688,2021-07-31,29769.0,unknown,unknown,AY.3,delta
4201,2698,hCoV-19/USA/MO-UMGC-7328/2021,EPI_ISL_3346743,2021-07-29,29769.0,unknown,unknown,AY.3,delta
4202,2699,hCoV-19/USA/MO-UMGC-7338/2021,EPI_ISL_3346751,2021-07-29,29487.0,unknown,unknown,AY.103,delta
4203,2700,hCoV-19/USA/MO-UMGC-7353/2021,EPI_ISL_3346766,2021-07-23,29487.0,unknown,unknown,AY.103,delta
4204,2701,hCoV-19/USA/MO-UMGC-7403/2021,EPI_ISL_3346810,2021-07-27,29769.0,unknown,unknown,AY.3,delta
4205,2702,hCoV-19/USA/MO-UMGC-7421/2021,EPI_ISL_3346826,2021-07-23,29769.0,unknown,unknown,AY.103,delta
4206,2703,hCoV-19/USA/MO-UMGC-7192/2021,EPI_ISL_3346845,2021-07-29,29769.0,unknown,unknown,AY.3,delta
4207,2704,hCoV-19/USA/MO-UMGC-7118/2021,EPI_ISL_3346645,2021-07-26,29775.0,unknown,unknown,AY.103,delta
4208,2705,hCoV-19/USA/MO-UMGC-7151/2021,EPI_ISL_3346655,2021-07-28,29775.0,unknown,unknown,AY.44,delta
4209,2706,hCoV-19/USA/MO-UMGC-7152/2021,EPI_ISL_3346656,2021-08-01,29775.0,unknown,unknown,AY.3,delta
4210,2707,hCoV-19/USA/MO-UMGC-7154/2021,EPI_ISL_3346657,2021-08-01,29775.0,unknown,unknown,AY.103,delta
4211,2708,hCoV-19/USA/MO-UMGC-7211/2021,EPI_ISL_3346680,2021-07-29,29775.0,unknown,unknown,AY.3,delta
4212,2709,hCoV-19/USA/MO-UMGC-7166/2021,EPI_ISL_3346667,2021-08-02,29775.0,unknown,unknown,AY.3,delta
4213,2710,hCoV-19/USA/MO-UMGC-7174/2021,EPI_ISL_3346673,2021-07-28,29775.0,unknown,unknown,AY.3,delta
4214,2711,hCoV-19/USA/MO-UMGC-7175/2021,EPI_ISL_3346674,2021-07-31,29769.0,unknown,unknown,AY.3,delta
